typeID,name,type,url,image
CSRA8776629,Quantitative Methods,course,https://www.coursera.org/learn/quantitative-methods,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~quantitative-methods/XDP~COURSE!~quantitative-methods.jpeg
CSRA1256343,Excel/VBA for Creative Problem Solving",University of Colorado Boulder,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1,course
CSRA1536183,Cybersecurity Specialization, College Park",https://www.coursera.org/specializations/cyber-security,specializations
CSRA4531343,Chemistry,course,https://www.coursera.org/learn/chemistry-1,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~chemistry-1/XDP~COURSE!~chemistry-1.jpeg
CSRA4567386,How Things Work: An Introduction to Physics,course,https://www.coursera.org/learn/how-things-work,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~how-things-work/XDP~COURSE!~how-things-work.jpeg
CSRA2419149,Excel Fundamentals for Data Analysis,course,https://www.coursera.org/learn/excel-data-analysis-fundamentals,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~excel-data-analysis-fundamentals/XDP~COURSE!~excel-data-analysis-fundamentals.jpeg
CSRA8139217,Introduction to advanced tomography,course,https://www.coursera.org/learn/cinemaxe,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~cinemaxe/XDP~COURSE!~cinemaxe.jpeg
CSRA5234461,Quantum Optics 1 : Single Photons,course,https://www.coursera.org/learn/quantum-optics-single-photon,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~quantum-optics-single-photon/XDP~COURSE!~quantum-optics-single-photon.jpeg
CSRA2584866,Spacecraft Dynamics Capstone: Mars Mission,course,https://www.coursera.org/learn/capstone-mars-mission,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~capstone-mars-mission/XDP~COURSE!~capstone-mars-mission.jpeg
CSRA5344523,Kinematics: Describing the Motions of Spacecraft,course,https://www.coursera.org/learn/spacecraft-dynamics-kinematics,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~spacecraft-dynamics-kinematics/XDP~COURSE!~spacecraft-dynamics-kinematics.jpeg
CSRA7983171,مقدمة لفيزياء ألعاب الفيديو باستخدام محرك ألعاب Unity,guided project,https://www.coursera.org/projects/moqadema-le-physic-al3ab-video-be-estkhdam-moharak-al3ab-unity,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~moqadema-le-physic-al3ab-video-be-estkhdam-moharak-al3ab-unity/XDP~COURSE!~moqadema-le-physic-al3ab-video-be-estkhdam-moharak-al3ab-unity.jpeg
CSRA6867384,Linearer & Nichtlineare Finite Elemente Analyse mit SimScale,guided project,https://www.coursera.org/projects/linearer-nichtlineare-finite-elemente-analyse-mit-simscale,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~linearer-nichtlineare-finite-elemente-analyse-mit-simscale/XDP~COURSE!~linearer-nichtlineare-finite-elemente-analyse-mit-simscale.jpeg
CSRA2434323,Netzkonvergenzstudien in der Finiten Elemente Methode,guided project,https://www.coursera.org/projects/netzkonvergenzstudie-finite-elemente-methode,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~netzkonvergenzstudie-finite-elemente-methode/XDP~COURSE!~netzkonvergenzstudie-finite-elemente-methode.jpeg
CSRA1181575,Strömungsimulation einer Kreiselpumpe,guided project,https://www.coursera.org/projects/stromungsimulation-einer-kreiselpumpe,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~stromungsimulation-einer-kreiselpumpe/XDP~COURSE!~stromungsimulation-einer-kreiselpumpe.jpeg
CSRA9171221,Astro 101: Black Holes,course,https://www.coursera.org/learn/black-holes-astro-101,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~black-holes-astro-101/XDP~COURSE!~black-holes-astro-101.jpeg
CSRA5923348,Astrobiology: Exploring Other Worlds,course,https://www.coursera.org/learn/astrobiology-exploring-other-worlds,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~astrobiology-exploring-other-worlds/XDP~COURSE!~astrobiology-exploring-other-worlds.jpeg
CSRA8665595,Understanding Einstein: The Special Theory of Relativity,course,https://www.coursera.org/learn/einstein-relativity,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~einstein-relativity/XDP~COURSE!~einstein-relativity.jpeg
CSRA5845942,Kinematics: Describing the Motions of Spacecraft,course,https://www.coursera.org/learn/spacecraft-dynamics-kinematics,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~spacecraft-dynamics-kinematics/XDP~COURSE!~spacecraft-dynamics-kinematics.jpeg
CSRA5922695,Analyzing the Universe,course,https://www.coursera.org/learn/analyze,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~analyze/XDP~COURSE!~analyze.jpeg
CSRA9982825,Imagining Other Earths,course,https://www.coursera.org/learn/life-on-other-planets,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~life-on-other-planets/XDP~COURSE!~life-on-other-planets.jpeg
CSRA2531819,Data-driven Astronomy,course,https://www.coursera.org/learn/data-driven-astronomy,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~data-driven-astronomy/XDP~COURSE!~data-driven-astronomy.jpeg
CSRA4591829,Astrobiology: Exploring Other Worlds,course,https://www.coursera.org/learn/astrobiology-exploring-other-worlds,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~astrobiology-exploring-other-worlds/XDP~COURSE!~astrobiology-exploring-other-worlds.jpeg
CSRA7785454,Big History: Connecting Knowledge,course,https://www.coursera.org/learn/big-history,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~big-history/XDP~COURSE!~big-history.jpeg
CSRA2248166,How Things Work: An Introduction to Physics,course,https://www.coursera.org/learn/how-things-work,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~how-things-work/XDP~COURSE!~how-things-work.jpeg
CSRA9489998,Astronomy: Exploring Time and Space,course,https://www.coursera.org/learn/astro,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~astro/XDP~COURSE!~astro.jpeg
CSRA6762537,Understanding Einstein: The Special Theory of Relativity,course,https://www.coursera.org/learn/einstein-relativity,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~einstein-relativity/XDP~COURSE!~einstein-relativity.jpeg
CSRA3539893,Big History: Connecting Knowledge,course,https://www.coursera.org/learn/big-history,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~big-history/XDP~COURSE!~big-history.jpeg
